534,0,12999697
534,1,518920
534,2,212465
534,3,216133
534,4,518568
534,5,56799
534,6,215878
534,7,88340
534,8,211687
534,9,215634
534,10,111714
534,11,65088
534,12,28262
534,13,18451
534,14,31702
534,15,19302
534,16,62675
534,17,41390
534,18,74790
534,19,29204
534,20,41745
534,21,36417
534,22,28850
534,23,19759
534,24,74665
534,25,28917
534,26,32947
534,27,72128
534,28,42697
534,29,15602
534,30,16225
534,31,17092
534,32,212897
534,33,28217
534,34,111823
534,35,31603
534,36,214387
534,37,18799
534,38,65438
534,39,19091
534,40,23503
534,41,14021
534,42,13520
534,43,8364
534,44,14162
534,45,13898
534,46,8467
534,47,7389
534,48,74960
534,49,42363
534,50,32450
534,51,16073
534,52,28606
534,53,16238
534,54,72123
534,55,17219
534,56,49006
534,57,14563
534,58,11649
534,59,12645
534,60,14569
534,61,8531
534,62,12593
534,63,17686
534,64,517698
534,65,56002
534,66,28089
534,67,18501
534,68,42981
534,69,9836
534,70,17601
534,71,10177
534,72,215105
534,73,88683
534,74,31634
534,75,19244
534,76,17412
534,77,10359
534,78,16792
534,79,8006
534,80,41336
534,81,37110
534,82,41621
534,83,16235
534,84,28057
534,85,4265
534,86,14371
534,87,6153
534,88,28829
534,89,19314
534,90,15840
534,91,17198
534,92,14711
534,93,6305
534,94,11956
534,95,6917
534,96,28223
534,97,6715
534,98,6525
534,99,5495
534,100,17344
534,101,5319
534,102,6366
534,103,4911
534,104,14095
534,105,7629
534,106,7744
534,107,4554
534,108,8072
534,109,6834
534,110,6285
534,111,3720
534,112,42729
534,113,5353
534,114,7931
534,115,4146
534,116,14435
534,117,2804
534,118,12131
534,119,4122
534,120,14558
534,121,5281
534,122,5983
534,123,3819
534,124,7071
534,125,2969
534,126,7205
534,127,4456
534,128,210825
534,129,28392
534,130,23654
534,131,13870
534,132,28433
534,133,6546
534,134,13988
534,135,7630
534,136,111792
534,137,31177
534,138,13315
534,139,8335
534,140,6543
534,141,5686
534,142,7895
534,143,4496
534,144,74345
534,145,41476
534,146,48695
534,147,14863
534,148,41299
534,149,5236
534,150,14723
534,151,5336
534,152,33359
534,153,16078
534,154,11698
534,155,12680
534,156,7935
534,157,4141
534,158,6025
534,159,3924
534,160,111413
534,161,6547
534,162,13591
534,163,7417
534,164,31462
534,165,5601
534,166,8152
534,167,4559
534,168,13405
534,169,7335
534,170,5807
534,171,4742
534,172,8113
534,173,12782
534,174,4473
534,175,2323
534,176,33465
534,177,7718
534,178,11596
534,179,5987
534,180,16147
534,181,4015
534,182,12633
534,183,3887
534,184,11760
534,185,6027
534,186,5448
534,187,4314
534,188,5960
534,189,4135
534,190,4314
534,191,4465
534,192,216424
534,193,18277
534,194,14010
534,195,14045
534,196,17495
534,197,5485
534,198,8039
534,199,6846
534,200,65130
534,201,19485
534,202,8117
534,203,7200
534,204,6152
534,205,4817
534,206,6243
534,207,3657
534,208,28961
534,209,16160
534,210,14598
534,211,8404
534,212,14419
534,213,2801
534,214,6990
534,215,2815
534,216,71862
534,217,17139
534,218,12812
534,219,17759
534,220,12350
534,221,4141
534,222,7253
534,223,4454
534,224,31821
534,225,5757
534,226,7852
534,227,13860
534,228,16473
534,229,6763
534,230,6454
534,231,5058
534,232,8312
534,233,4577
534,234,4015
534,235,2439
534,236,6312
534,237,4970
534,238,5638
534,239,2413
534,240,16157
534,241,4085
534,242,5979
534,243,4214
534,244,12084
534,245,2274
534,246,7142
534,247,2637
534,248,12689
534,249,3984
534,250,4380
534,251,4344
534,252,7048
534,253,2540
534,254,4508
534,255,3210
534,256,519636
534,257,42706
534,258,28205
534,259,17311
534,260,56010
534,261,9808
534,262,18369
534,263,10398
534,264,28166
534,265,17577
534,266,6566
534,267,6353
534,268,6591
534,269,5263
534,270,5681
534,271,4832
534,272,41481
534,273,28413
534,274,41037
534,275,14394
534,276,37224
534,277,4241
534,278,16246
534,279,6215
534,280,42447
534,281,14534
534,282,7781
534,283,12137
534,284,5292
534,285,2767
534,286,4128
534,287,4204
534,288,214383
534,289,17344
534,290,31267
534,291,16648
534,292,87848
534,293,10275
534,294,19223
534,295,8274
534,296,14235
534,297,8086
534,298,7636
534,299,6307
534,300,7630
534,301,7033
534,302,4513
534,303,3688
534,304,28945
534,305,14396
534,306,16157
534,307,11813
534,308,19664
534,309,6170
534,310,17162
534,311,6990
534,312,14822
534,313,6900
534,314,5991
534,315,7153
534,316,5315
534,317,2882
534,318,3909
534,319,4490
534,320,56193
534,321,9790
534,322,6773
534,323,5369
534,324,9969
534,325,4993
534,326,5366
534,327,4503
534,328,18593
534,329,10231
534,330,5723
534,331,4920
534,332,5442
534,333,4465
534,334,6389
534,335,2883
534,336,35923
534,337,4172
534,338,5241
534,339,2804
534,340,4328
534,341,1475
534,342,2751
534,343,1816
534,344,16351
534,345,6228
534,346,4151
534,347,4190
534,348,2825
534,349,1741
534,350,2305
534,351,1676
534,352,18725
534,353,5401
534,354,5606
534,355,6910
534,356,10369
534,357,4490
534,358,4831
534,359,2928
534,360,13812
534,361,7014
534,362,12697
534,363,5081
534,364,6849
534,365,6294
534,366,5058
534,367,3112
534,368,16293
534,369,2777
534,370,4216
534,371,2211
534,372,6066
534,373,1767
534,374,4214
534,375,1583
534,376,8557
534,377,2947
534,378,4188
534,379,2583
534,380,2983
534,381,1477
534,382,2575
534,383,1957
534,384,217148
534,385,17633
534,386,14023
534,387,8031
534,388,18519
534,389,5391
534,390,13837
534,391,6959
534,392,31216
534,393,16470
534,394,7592
534,395,6317
534,396,5602
534,397,6909
534,398,13911
534,399,5081
534,400,29074
534,401,14450
534,402,14619
