261,0,65156170
261,256,6409
261,128,6396
261,64,6399
261,320,1067
261,192,1054
261,1,6386
261,2,1067
261,3,3198
261,4,6396
261,388,1080
261,260,1054
261,6,3198
261,7,1080
261,136,1080
261,72,3211
261,392,1054
261,8,1054
261,9,3211
261,73,1064
261,11,2121
261,272,4265
261,208,1067
261,144,1064
261,209,1080
261,210,1064
261,22,1067
261,88,1054
261,26,2144
261,90,1067
261,30,1054
261,32,6399
261,352,1064
261,482,1080
261,290,1067
261,34,1064
261,418,1054
261,36,1067
261,424,1067
261,428,1064
261,48,1080
261,241,1054
261,52,1054
261,181,1067
261,53,1064
261,60,1080
