280,0,68416927
280,1,76754
280,2,30858
280,3,29766
280,4,74607
280,5,6533
280,6,32314
280,7,13168
280,8,30354
280,9,33292
280,10,14899
280,11,8081
280,12,2326
280,13,3367
280,14,3714
280,15,2570
280,16,5672
280,17,7096
280,18,11575
280,19,3845
280,20,4391
280,21,4880
280,22,3630
280,23,1889
280,24,11471
280,25,3244
280,26,4444
280,27,11909
280,28,5696
280,29,1286
280,30,1658
280,31,2411
280,32,30237
280,33,2389
280,34,14634
280,35,5499
280,36,32572
280,37,2718
280,38,8118
280,39,2602
280,40,1736
280,41,2139
280,42,1399
280,43,1147
280,44,1546
280,45,2197
280,46,587
280,47,1116
280,48,11721
280,49,5320
280,50,3752
280,51,2505
280,52,3245
280,53,1428
280,54,11815
280,55,1988
280,56,7163
280,57,1469
280,58,1003
280,59,940
280,60,1227
280,61,1336
280,62,921
280,63,3791
280,64,73492
280,65,7717
280,66,2669
280,67,4478
280,68,5787
280,69,1191
280,70,1638
280,71,1018
280,72,32783
280,73,13596
280,74,4123
280,75,2770
280,76,2086
280,77,1247
280,78,2820
280,79,563
280,80,4794
280,81,3661
280,82,6544
280,83,1363
280,84,3643
280,85,644
280,86,2572
280,87,1165
280,88,3434
280,89,2174
280,90,2843
280,91,2240
280,92,1520
280,93,968
280,94,1270
280,95,492
280,96,2256
280,97,434
280,98,676
280,99,283
280,100,2103
280,101,709
280,102,269
280,103,541
280,104,1610
280,105,550
280,106,1953
280,107,341
280,108,615
280,109,718
280,110,853
280,111,311
280,112,5725
280,113,1929
280,114,910
280,115,259
280,116,1611
280,117,164
280,118,1564
280,119,309
280,120,1429
280,121,455
280,122,948
280,123,710
280,124,518
280,125,256
280,126,898
280,127,631
280,128,30646
280,129,2379
280,130,1842
280,131,1760
280,132,2561
280,133,583
280,134,2323
280,135,466
280,136,14179
280,137,4900
280,138,1485
280,139,576
280,140,626
280,141,384
280,142,2525
280,143,410
280,144,11414
280,145,6891
280,146,7215
280,147,1556
280,148,6698
280,149,1999
280,150,1729
280,151,488
280,152,4688
280,153,1452
280,154,1154
280,155,943
280,156,875
280,157,277
280,158,596
280,159,305
280,160,14901
280,161,790
280,162,1449
280,163,703
280,164,4187
280,165,569
280,166,1146
280,167,290
280,168,1420
280,169,946
280,170,673
280,171,205
280,172,2102
280,173,2933
280,174,314
280,175,130
280,176,4246
280,177,945
280,178,1417
280,179,757
280,180,3031
280,181,253
280,182,1214
280,183,571
280,184,985
280,185,611
280,186,694
280,187,291
280,188,784
280,189,394
280,190,269
280,191,905
280,192,32385
280,193,1685
280,194,2494
280,195,2067
280,196,1765
280,197,558
280,198,1157
280,199,424
280,200,7846
280,201,2157
280,202,1343
280,203,1169
280,204,404
280,205,524
280,206,532
280,207,286
280,208,3614
280,209,1335
280,210,1698
280,211,1292
280,212,2261
280,213,96
280,214,1146
280,215,231
280,216,11391
280,217,2508
280,218,938
280,219,3990
280,220,1613
280,221,665
280,222,638
280,223,345
280,224,3722
280,225,547
280,226,2548
280,227,1373
280,228,2784
280,229,490
280,230,601
280,231,398
280,232,755
280,233,295
280,234,179
280,235,154
280,236,882
280,237,678
280,238,533
280,239,215
280,240,1645
280,241,211
280,242,575
280,243,412
280,244,1288
280,245,103
280,246,569
280,247,247
280,248,1095
280,249,274
280,250,327
280,251,884
280,252,838
280,253,161
280,254,847
280,255,347
280,256,76830
280,257,5647
280,258,2243
280,259,1996
280,260,7305
280,261,837
280,262,1666
280,263,1349
280,264,2305
280,265,1628
280,266,714
280,267,539
280,268,533
280,269,340
280,270,581
280,271,643
280,272,7038
280,273,3162
280,274,7118
280,275,1517
280,276,3745
280,277,675
280,278,1637
280,279,796
280,280,5520
280,281,2168
280,282,771
280,283,1447
280,284,2042
280,285,184
280,286,221
280,287,531
280,288,32854
280,289,1619
280,290,5051
280,291,2890
280,292,13583
280,293,1147
280,294,2260
280,295,535
280,296,2017
280,297,1225
280,298,749
280,299,644
280,300,729
280,301,575
280,302,385
280,303,347
280,304,3373
280,305,2413
280,306,1562
280,307,1199
280,308,2166
280,309,958
280,310,2089
280,311,658
280,312,1517
280,313,1133
280,314,540
280,315,451
280,316,575
280,317,207
280,318,227
280,319,437
280,320,6908
280,321,907
280,322,734
280,323,742
280,324,868
280,325,1003
280,326,328
280,327,360
280,328,2737
280,329,1093
280,330,618
280,331,463
280,332,563
280,333,385
280,334,526
280,335,326
280,336,4692
280,337,525
280,338,1953
280,339,135
280,340,568
280,341,65
280,342,158
280,343,106
280,344,1259
280,345,1066
280,346,303
280,347,235
280,348,152
280,349,140
280,350,140
280,351,110
280,352,3345
280,353,427
280,354,476
280,355,506
280,356,1418
280,357,348
280,358,615
280,359,195
280,360,2071
280,361,569
280,362,2830
280,363,405
280,364,828
280,365,628
280,366,761
280,367,299
280,368,1535
280,369,182
280,370,319
280,371,140
280,372,808
280,373,114
280,374,605
280,375,150
280,376,1421
280,377,243
280,378,363
280,379,116
280,380,279
280,381,55
280,382,87
280,383,435
280,384,30170
280,385,2087
280,386,1551
280,387,643
280,388,4677
280,389,674
280,390,1891
280,391,701
280,392,5337
280,393,2747
280,394,771
280,395,1018
280,396,438
280,397,512
280,398,1311
280,399,804
280,400,3270
280,401,1541
280,402,1422
280,403,422
280,404,1561
280,405,230
280,406,1309
280,407,208
280,408,2729
280,409,1203
280,410,702
280,411,746
280,412,260
280,413,97
280,414,349
280,415,213
280,416,8244
280,417,458
280,418,534
280,419,932
280,420,2669
280,421,509
280,422,1098
280,423,284
280,424,1060
280,425,702
280,426,289
280,427,396
280,428,268
280,429,355
280,430,203
280,431,160
280,432,11938
280,433,1361
280,434,1110
280,435,869
280,436,1969
280,437,331
280,438,3840
280,439,526
280,440,1041
280,441,473
280,442,317
280,443,908
280,444,455
280,445,183
280,446,1081
280,447,377
280,448,13569
280,449,1427
280,450,587
280,451,667
280,452,1199
280,453,488
280,454,457
280,455,364
280,456,2449
280,457,575
280,458,433
280,459,325
280,460,295
280,461,192
280,462,462
280,463,243
280,464,2066
280,465,874
280,466,465
280,467,160
280,468,1168
280,469,134
280,470,253
280,471,50
280,472,2043
280,473,446
280,474,518
280,475,578
280,476,305
280,477,74
280,478,178
280,479,366
280,480,2314
280,481,619
280,482,320
280,483,698
280,484,623
280,485,181
280,486,311
280,487,242
280,488,1181
280,489,285
280,490,130
280,491,113
280,492,360
280,493,307
280,494,217
280,495,421
280,496,2211
280,497,577
280,498,318
280,499,158
280,500,610
280,501,82
280,502,248
280,503,386
280,504,4107
280,505,316
280,506,978
280,507,208
280,508,632
280,509,422
280,510,260
280,511,323
