436,436,68526
437,437,64000
438,438,63498
439,439,59897
440,440,58253
441,441,56464
442,442,55048
443,443,53171
444,444,51612
445,445,50316
446,446,48778
447,447,47770
448,448,46754
449,449,46053
450,450,44911
451,451,44011
452,452,43177
453,453,42671
454,454,41841
455,455,40981
456,456,40427
457,457,39870
458,458,39604
459,459,39018
460,460,38337
461,461,37917
462,462,37233
463,463,36699
464,464,36497
465,465,36219
466,466,36145
467,467,35932
468,468,35804
469,469,35389
470,470,35095
471,471,34370
472,472,34154
473,473,33726
474,474,33708
475,475,33326
476,476,33178
477,477,32558
478,478,32336
479,479,32145
480,480,32036
481,481,31651
482,482,31410
483,483,31092
484,484,31203
485,485,30979
486,486,30877
487,487,30554
488,488,30089
489,489,30071
490,490,29913
491,491,29765
492,492,29714
493,493,29624
494,494,29522
495,495,29144
496,496,29077
497,497,28829
498,498,28587
499,499,28581
500,500,28338
501,501,28323
502,502,28207
503,503,28131
504,504,27844
505,505,27542
506,506,27317
507,507,27023
508,508,26791
509,509,26596
510,510,26420
511,511,26276
512,512,26412
513,513,26165
514,514,25814
515,515,25753
516,516,25420
517,517,25249
518,518,25388
519,519,25248
520,520,25023
521,521,24928
522,522,24842
523,523,24716
524,524,24573
525,525,24732
526,526,24460
527,527,24217
528,528,24223
529,529,23863
530,530,23854
531,531,23222
532,532,23257
533,533,23312
534,534,23389
535,535,23288
536,536,23371
537,537,23355
538,538,23198
539,539,23198
540,540,23184
541,541,23172
542,542,22972
543,543,23168
544,544,22816
545,545,22792
546,546,22667
547,547,22799
548,548,22606
549,549,22496
550,550,22409
551,551,22329
552,552,22283
553,553,22046
