68,0,16502084
68,1,14749
68,2,6596
68,3,6651
68,4,14778
68,5,399
68,6,6668
68,7,3163
68,8,6750
68,9,6542
68,10,3089
68,11,610
68,12,173
68,13,109
68,14,251
68,15,134
68,16,1723
68,17,360
68,18,3145
68,19,192
68,20,264
68,21,1290
68,22,212
68,23,206
68,24,3152
68,25,212
68,26,276
68,27,1738
68,28,1436
68,29,145
68,30,138
68,31,234
68,32,6569
68,33,179
68,34,3118
68,35,265
68,36,6637
68,37,106
68,38,655
68,39,120
68,40,181
68,41,91
68,42,98
68,43,94
68,44,96
68,45,99
68,46,58
68,47,160
68,48,3129
68,49,1450
68,50,257
68,51,137
68,52,223
68,53,158
68,54,1761
68,55,203
68,56,2877
68,57,103
68,58,85
68,59,206
68,60,103
68,61,200
68,62,186
68,63,685
68,64,14846
68,65,394
68,66,188
68,67,112
68,68,1971
68,69,51
68,70,94
68,71,63
68,72,6541
68,73,3164
68,74,226
68,75,147
68,76,89
68,77,75
68,78,303
68,79,159
68,80,293
68,81,1360
68,82,1384
68,83,108
68,84,309
68,85,47
68,86,136
68,87,185
68,88,209
68,89,242
68,90,129
68,91,226
68,92,133
68,93,168
68,94,233
68,95,599
68,96,170
68,97,35
68,98,29
68,99,59
68,100,94
68,101,63
68,102,56
68,103,157
68,104,72
68,105,73
68,106,133
68,107,181
68,108,51
68,109,173
68,110,165
68,111,506
68,112,1562
68,113,68
68,114,76
68,115,167
68,116,134
68,117,147
68,118,208
68,119,575
68,120,132
68,121,161
68,122,157
68,123,584
68,124,147
68,125,560
68,126,578
68,127,2059
68,128,6448
68,129,175
68,130,168
68,131,91
68,132,179
68,133,38
68,134,82
68,135,77
68,136,3144
68,137,250
68,138,124
68,139,69
68,140,33
68,141,49
68,142,126
68,143,160
68,144,3096
68,145,1396
68,146,2856
68,147,112
68,148,1467
68,149,63
68,150,161
68,151,165
68,152,229
68,153,113
68,154,122
68,155,191
68,156,67
68,157,154
68,158,167
68,159,591
68,160,3026
68,161,25
68,162,130
68,163,140
68,164,217
68,165,60
68,166,68
68,167,194
68,168,107
68,169,139
68,170,108
68,171,130
68,172,124
68,173,1109
68,174,152
68,175,568
68,176,291
68,177,72
68,178,108
68,179,202
68,180,141
68,181,138
68,182,194
68,183,574
68,184,100
68,185,161
68,186,252
68,187,552
68,188,164
68,189,565
68,190,539
68,191,2151
68,192,6728
68,193,121
68,194,81
68,195,88
68,196,87
68,197,50
68,198,55
68,199,179
68,200,637
68,201,154
68,202,82
68,203,160
68,204,61
68,205,143
68,206,193
68,207,548
68,208,226
68,209,148
68,210,112
68,211,219
68,212,147
68,213,127
68,214,174
68,215,553
68,216,1733
68,217,241
68,218,202
68,219,646
68,220,220
68,221,527
68,222,565
68,223,2117
68,224,265
68,225,57
68,226,108
68,227,1200
68,228,278
68,229,179
68,230,172
68,231,552
68,232,81
68,233,171
68,234,141
68,235,501
68,236,181
68,237,543
68,238,651
68,239,2085
68,240,153
68,241,164
68,242,154
68,243,575
68,244,244
68,245,529
68,246,577
68,247,2061
68,248,172
68,249,514
68,250,569
68,251,2124
68,252,570
68,253,2177
68,254,2051
68,255,8351
68,256,14715
68,257,1970
68,258,154
68,259,104
68,260,421
68,261,58
68,262,99
68,263,84
68,264,169
68,265,74
68,266,35
68,267,56
68,268,34
68,269,55
68,270,51
68,271,153
68,272,295
68,273,351
68,274,1463
68,275,142
68,276,1277
68,277,50
68,278,125
68,279,194
68,280,1576
68,281,148
68,282,82
68,283,196
68,284,70
68,285,148
68,286,164
68,287,535
68,288,6658
68,289,74
68,290,215
68,291,297
68,292,3208
68,293,84
68,294,140
68,295,151
68,296,82
68,297,66
68,298,62
68,299,191
68,300,66
68,301,162
68,302,148
68,303,545
68,304,195
68,305,111
68,306,129
68,307,236
68,308,264
68,309,207
68,310,227
68,311,567
68,312,113
68,313,170
68,314,163
68,315,534
68,316,155
68,317,543
68,318,578
68,319,2127
68,320,349
68,321,58
68,322,26
68,323,57
68,324,54
68,325,71
68,326,45
68,327,187
68,328,117
68,329,76
68,330,50
68,331,175
68,332,65
68,333,145
68,334,246
68,335,555
68,336,1205
68,337,43
68,338,64
68,339,159
68,340,65
68,341,116
68,342,146
68,343,538
68,344,151
68,345,182
68,346,181
68,347,542
68,348,140
68,349,551
68,350,541
68,351,2119
68,352,96
68,353,44
68,354,68
68,355,238
68,356,77
68,357,147
68,358,134
68,359,547
68,360,85
68,361,172
68,362,1121
68,363,571
68,364,162
68,365,582
68,366,528
68,367,2199
68,368,116
68,369,147
68,370,153
68,371,553
68,372,187
68,373,530
68,374,524
68,375,2157
68,376,199
68,377,561
68,378,555
68,379,2025
68,380,516
68,381,2111
68,382,2154
68,383,8344
68,384,6714
68,385,95
68,386,104
68,387,55
68,388,86
68,389,55
68,390,111
68,391,150
68,392,248
68,393,273
68,394,51
68,395,176
68,396,56
68,397,225
68,398,1186
68,399,535
68,400,192
68,401,141
68,402,126
68,403,138
68,404,142
68,405,163
68,406,203
68,407,521
68,408,125
68,409,254
68,410,178
68,411,566
68,412,156
68,413,532
68,414,567
68,415,2104
68,416,712
68,417,53
68,418,82
68,419,169
68,420,146
68,421,156
68,422,158
68,423,544
68,424,90
68,425,169
68,426,150
68,427,623
68,428,149
68,429,615
68,430,520
68,431,2101
68,432,1719
68,433,218
68,434,197
68,435,538
68,436,229
68,437,572
68,438,643
68,439,2142
68,440,220
68,441,575
68,442,537
68,443,2185
68,444,551
68,445,1994
68,446,2151
68,447,8338
68,448,3204
68,449,96
68,450,75
68,451,173
68,452,73
68,453,155
68,454,164
68,455,542
68,456,113
68,457,171
68,458,165
68,459,546
68,460,152
68,461,553
68,462,581
68,463,2134
68,464,228
68,465,156
68,466,166
68,467,564
68,468,189
68,469,581
68,470,563
68,471,2122
68,472,214
68,473,586
68,474,536
68,475,2146
68,476,589
68,477,2129
68,478,2082
68,479,8229
68,480,109
68,481,160
68,482,147
68,483,551
68,484,170
68,485,527
68,486,553
68,487,2118
68,488,149
68,489,548
68,490,523
68,491,2116
68,492,522
68,493,2137
68,494,2145
68,495,8301
68,496,205
68,497,520
68,498,552
68,499,2074
68,500,598
68,501,2136
68,502,2124
68,503,8272
68,504,669
68,505,2170
68,506,2251
68,507,8301
68,508,2129
68,509,8291
68,510,8244
68,511,33687
